sasdate,RW,AR1,ARp,OLS,Ridge,Lasso,PCR1,PCR6
2010-10-01,92.42857372362037,92.72661518923329,92.80762850380293,92.44065021384921,92.72590151378269,92.91543226657659,92.60114255252046,92.66548215628197
2010-11-01,92.85306532408718,92.93089539852414,92.88432712223221,92.98624130420114,92.98638139110187,93.09765047204924,92.70477044024919,92.86469061153669
2010-12-01,94.59827933601076,94.14043840375385,93.97186142934675,93.93614913730825,93.71786657365372,93.94918908476791,93.57102182593887,93.63856667655658
2011-01-01,93.28555822985301,93.54345198782808,93.67144645615197,92.82506008549211,93.52746193806185,93.71534707809852,93.5732259424326,93.80722822612557
2011-02-01,92.74122545581375,93.10876611177223,93.22202911744291,93.1630990686034,93.36165882245952,93.3641673688204,93.07654095130415,93.1642370688579
2011-03-01,95.06046691471924,94.56102930598962,94.32856433010332,94.77327590705704,94.37244344861399,94.49650727519217,94.02252721893974,94.20318284660794
2011-04-01,93.4728497674181,93.80050377738982,93.87217665252136,94.36334191714641,94.04356908146961,94.07055352528486,93.85313538437656,93.98427502514441
2011-05-01,94.00278677356812,94.06161976240483,94.12121853186342,93.73437560814723,93.95156947217407,94.17212705549579,93.7795661596411,93.92666335155133
2011-06-01,94.45869272719133,94.40696666792253,94.30104738709471,94.14333335507672,94.14080791384812,94.27344754966687,94.10292713679593,94.14586623567557
2011-07-01,95.10442145307015,94.93616867916955,94.90514683680757,94.60821473747009,94.62921069392952,94.87258657471853,94.61108104275368,94.66354978518035
2011-08-01,95.92054484080968,95.639142340048,95.64463625758437,95.76837950087605,95.63467793871153,95.66073616917944,95.36187016986638,95.59661281956963
2011-09-01,95.11861144379981,95.3039943699253,95.43992417844413,95.08227570243989,95.16708873652153,95.47685504141755,95.1720629054955,95.20495782169426
2011-10-01,96.52455375781798,96.22938657295084,96.20942564303903,96.45184958649963,95.99252914570862,95.98491659864042,95.83648577782877,95.99630323371387
2011-11-01,95.84156675075378,95.98278066611354,96.02567953300768,95.23277011466867,95.88499678771963,96.08178855469448,95.9639468953358,96.00044804274833
2011-12-01,96.87061494873821,96.67590969957281,96.68507892576888,96.78881270647739,96.61847473229467,96.5979616658895,96.32674030177554,96.50943084901508
2012-01-01,97.51225734331052,97.27543796351677,97.24537807921452,97.28800601006883,97.20995853095936,97.20113624506529,97.08750769573756,97.1316658559578
2012-02-01,97.55810160442024,97.49403986722747,97.58673393035241,97.75331943591316,97.70874591755471,97.71135100553565,97.49031870814437,97.68554800845138
2012-03-01,96.23968389791098,96.70117000508847,96.84903758146707,96.97322898747171,96.91138403984772,97.0742381990855,96.82701849772533,96.89167907487723
2012-04-01,98.13933082926738,97.82253942627865,97.67986625969984,97.70010264202737,97.72274864214867,97.78616253476875,97.4632897145442,97.63541540683687
2012-05-01,97.88817503819517,97.88099215944756,97.83390078221015,98.1645421888053,97.74788434570337,97.87146216659308,97.73833159227704,97.79728628836419
2012-06-01,97.67309898501328,97.8087816821749,97.91141642349596,97.88108016495221,97.68570773275412,97.94280052082426,97.67497413323764,97.69176936532021
2012-07-01,98.07845086984392,98.08440549311543,98.0555936300778,97.75470644664261,97.98391790963568,98.06264378688071,97.86328263683264,98.00185894940785
2012-08-01,97.03620822417321,97.44517118757248,97.47554341269472,97.49995352573906,97.60208640218461,97.73545241560876,97.4526197254749,97.61340076194473
2012-09-01,97.31081761801381,97.49503520411356,97.42912596170743,97.0552177886944,97.5398901892539,97.65388984860631,97.36235385592843,97.64272493503262
