sasdate,RW,AR1,ARp,OLS,Ridge,Lasso,PCR1,PCR6
2019-10-01,4.646528780768336,4.645037248820555,4.644920834335276,4.645560339124102,4.645569962313751,4.6456987899695,4.645382583489744,4.645207768849281
2019-11-01,4.644904408334528,4.64586542348813,4.64551057404297,4.644878073053831,4.645547288305713,4.645352824421546,4.645674582350034,4.64558268412473
2019-12-01,4.6517430935278306,4.64957953350874,4.6492992824087604,4.652351785178334,4.650630316493277,4.65059496875581,4.6500527681433645,4.650113312605207
2020-07-01,4.652324279708122,4.652590831572997,4.651894753243214,4.651500795201288,4.652185819000266,4.652071504155266,4.6525402549038315,4.652491683633151
2020-08-01,4.655346064386042,4.655560992301088,4.655069136448009,4.65510587033313,4.654569409075555,4.655012894006563,4.655434428378855,4.655740839799999
2020-09-01,4.6552742771578135,4.6565751198107925,4.6566496004221865,4.65463546156947,4.65580422034861,4.656406370456422,4.656215523103329,4.656365409385769
2020-10-01,4.655401071569247,4.656546186555832,4.656958029912036,4.656925571874777,4.656294575334271,4.656304775598454,4.656272272355781,4.656324127800535
2020-11-01,4.657552188983633,4.657398688379892,4.658171172331773,4.657858787740182,4.657682997466127,4.658151650787703,4.6573909370444575,4.657443755242181
2020-12-01,4.6679424028891425,4.663884024472974,4.6638215268423995,4.665767631649368,4.66494938658696,4.66521668173524,4.664770526481094,4.664751864815523
2021-01-01,4.669100792302277,4.669048408123606,4.668028709743487,4.669875534719578,4.669380942252966,4.668857945379118,4.669041236019218,4.668868907460963
2021-02-01,4.670552125272784,4.671728838561612,4.670897262989263,4.671645540977374,4.671627786249288,4.671784526275466,4.671446758994995,4.671593158828606
2021-03-01,4.680390451531418,4.6780007721966825,4.677314958230413,4.680163314621813,4.678876395290629,4.678758720381472,4.678580324940002,4.678382659293149
2021-04-01,4.6839064698874875,4.683833224144488,4.682822738853579,4.683593422883099,4.683734410134294,4.683789803330765,4.683760193538388,4.683755680988321
2021-05-01,4.68881812915173,4.688948120720327,4.688496532316344,4.689527074430468,4.689307839989321,4.6893434201181305,4.688910471467344,4.688963272422014
2021-06-01,4.694766017530849,4.694481210464895,4.694205513737204,4.695436332390107,4.694765493958803,4.694910992259745,4.694513028557761,4.694369341522073
2021-07-01,4.697397313688144,4.698491216934125,4.698266533584285,4.698506083819181,4.698026516327051,4.697853035725057,4.698229534171581,4.698163512673636
2021-08-01,4.700596136990063,4.701545050622949,4.701969282154447,4.700323012661055,4.701288158752142,4.701129449660657,4.701293581659746,4.7016703035558525
2021-09-01,4.703522042255931,4.704225729149807,4.704890202514279,4.704418082472459,4.704407255722168,4.704433744524413,4.7040617669589215,4.704136113472187
2021-10-01,4.717297679662807,4.713048842442434,4.713088611132341,4.7150630398189834,4.714304045629551,4.714353410229399,4.713983263477231,4.71383662664313
2021-11-01,4.72070977458956,4.720664128550769,4.71975598961601,4.720242404330843,4.719660026229908,4.720326730806828,4.720619261515603,4.720289442358348
2021-12-01,4.725915480091759,4.726522641433572,4.7256949589514825,4.726006670982677,4.725933569935332,4.725582742361279,4.726345470337995,4.726473252926153
2022-01-01,4.730395079907965,4.7313316211786285,4.7310089975498615,4.7307520337328794,4.730742262174817,4.730860199421206,4.731098610169778,4.731259001485516
2022-02-01,4.737861061210821,4.73732335336507,4.737162702641691,4.737378576946845,4.737759864266912,4.7381892603835825,4.737439654362704,4.737253101987785
2022-03-01,4.751932594269234,4.748267271462779,4.747924856791571,4.749514297908848,4.748962168155425,4.748734701464515,4.749031433102059,4.748885007785593
2022-04-01,4.740513209793389,4.747949824099837,4.747868728309043,4.744027010062873,4.74497462852871,4.745370318387015,4.746233371745521,4.74583458071701
2022-05-01,4.7588790203954545,4.754758985674748,4.755661323896527,4.755112937197975,4.755805763003529,4.755523477127207,4.755666410265347,4.756138882066979
2022-06-01,4.772062896333779,4.767710312382604,4.767006240443797,4.76768422322996,4.767530626824605,4.7682133272356,4.76867655970943,4.7680161668967855
2022-07-01,4.749291740708967,4.761816691178353,4.761886594532093,4.7553680921811345,4.75731542175582,4.757465025559382,4.758945930762492,4.758500987142048
2022-08-01,4.767424836847806,4.763742701428929,4.766570956564517,4.766466109468662,4.766137465120415,4.76535932800322,4.764557944328392,4.7658496065733305
2022-09-01,4.769640136319737,4.768664420485811,4.769207679468451,4.767967958967034,4.768566347426004,4.768086213078121,4.768894447248808,4.7686736704766
2022-10-01,4.775771389326971,4.774335707489824,4.774498268353968,4.774421402572008,4.7737899606458605,4.77408938447836,4.774640092779416,4.7739575980085895
2022-11-01,4.773084457098929,4.77578155942975,4.776368473779081,4.774287987729333,4.774898376948392,4.775008798915462,4.775153862779546,4.774717184625845
2022-12-01,4.774051480736586,4.775650220777751,4.775810872051168,4.774214762357013,4.775459614704318,4.774898010020881,4.775304614776846,4.77545330123536
2023-01-01,4.788607783920984,4.783447030900829,4.783584978783747,4.7850613705476075,4.784836084906377,4.784105290458545,4.784650747408664,4.785008892811069
2023-02-01,4.7827626031540404,4.785881842883773,4.785284322967012,4.782566043039436,4.784030625913664,4.784515985403312,4.785145014730169,4.78443250868586
2023-03-01,4.78351487722881,4.78550351499909,4.786102822663076,4.784932940796767,4.785157408134844,4.785050095889392,4.7850594963212805,4.785291212951313
2023-04-01,4.792567126805408,4.789936167953619,4.7903421271447995,4.790762478709772,4.790589429671159,4.790004527878415,4.790554552679326,4.790630887067603
2023-05-01,4.788602689838531,4.790933720466442,4.790811899018446,4.789246730797813,4.7901514740959525,4.7897069522252425,4.790388551730472,4.790117600257948
2023-06-01,4.795036983746661,4.793753313198733,4.794383045430736,4.792797484542248,4.79364952469966,4.793990201956506,4.794071066090234,4.794272116067054
2023-07-01,4.792171422257305,4.794132956924924,4.794353723601634,4.793968419371532,4.793684275811091,4.793223287182037,4.793709449674373,4.793412044000694
2023-08-01,4.800408541526501,4.797997974496262,4.798076625753598,4.7997157728749364,4.799071326387065,4.798822780218529,4.798545012833687,4.798547260804423
2023-09-01,4.803650487650522,4.802750553650705,4.802354045409402,4.80192474260541,4.802675873341423,4.802726690166002,4.8029654278587355,4.802462117375189
2023-10-01,4.797141840854731,4.801264675833139,4.801125329934668,4.7987775916315885,4.799835153661138,4.7996031741929075,4.80031689773534,4.800373511503257
2023-11-01,4.799466874534373,4.800067963853602,4.801133140884129,4.799167674009503,4.799607334340408,4.800037118564974,4.79996337717634,4.800220321290714
2023-12-01,4.803903007426942,4.802220549754794,4.802805202495839,4.803666726182372,4.803098106591249,4.802076072310803,4.80259876453088,4.80267986696943
2024-01-01,4.8138815964845,4.809612377252566,4.809168264211045,4.81017086066558,4.8104208297649125,4.810304863228018,4.810604091432515,4.8106936550469035
2024-02-01,4.810244536360697,4.812416165159068,4.811401192333218,4.810933039186171,4.811555470046654,4.811266348750626,4.811970114581181,4.8117768688122275
2024-03-01,4.816650769140055,4.815911444504258,4.815226837452166,4.817405987101803,4.816424748703494,4.8167913693928766,4.816067107007043,4.815843933094697
2024-04-01,4.816285998709075,4.817749682507918,4.817356764411215,4.817586051512091,4.81699058268909,4.816748882351094,4.817426888032259,4.817490248170754
2024-05-01,4.812658246345734,4.815776158076373,4.81641882927091,4.8145792637308436,4.815354479894161,4.815449598513313,4.815083375706319,4.814994229810704
2024-06-01,4.819594508178303,4.817665981111098,4.81894357331459,4.818398612561268,4.8185441809630305,4.818283988686074,4.818112545960407,4.818389779377759
2024-07-01,4.8197876803379245,4.819732942560911,4.820035600537324,4.819858948599258,4.819874905920303,4.819667819983174,4.81977475589027,4.819797672714005
2024-08-01,4.820261539105897,4.820729811675085,4.8209815144889605,4.820778147021769,4.820741787774014,4.820532441063665,4.820656955256591,4.820420530862919
2024-09-01,4.8248012398562015,4.823534223014908,4.823517751656878,4.823886955734791,4.823649574793819,4.823673280648979,4.823835220082943,4.824091199998669
2024-10-01,4.8273472151198025,4.826787348955284,4.826164663647829,4.825909856657896,4.826639413056961,4.826582602544931,4.8269476795738395,4.826997480056361
2024-11-01,4.825043188628621,4.82700112160642,4.8268412486009105,4.82580264590878,4.826641200128588,4.826579381603468,4.826588839111983,4.826357316974331
2024-12-01,4.832478117421832,4.830418951630261,4.830477349488717,4.832156098044596,4.831120580078311,4.831117462320034,4.8308968909793695,4.830826623676582
2025-01-01,4.835899783140263,4.834924579124339,4.834341428367889,4.836088154302605,4.8354019073868635,4.834772691237779,4.835136467817998,4.8351018250253315
2025-02-01,4.8401759141417,4.839520925914828,4.838837440080093,4.839004389935335,4.83950906013834,4.83975655828092,4.839685288349461,4.839518812876463
2025-03-01,4.83211357571021,4.837113431320059,4.8372350691519355,4.834452797014775,4.835163292393343,4.835324600987795,4.835961843318179,4.836196472360914
2025-04-01,4.840628965382302,4.838688129918798,4.839537491441798,4.840173430263671,4.8395361127878465,4.839654940350065,4.83913843158865,4.839425510308025
2025-05-01,4.84127636690192,4.841069669513687,4.841441593439893,4.840717567505494,4.840867912707227,4.8412493246181105,4.841132174237555,4.8409376351858215
2025-06-01,4.846075455818392,4.844724584566066,4.844731879281413,4.8455664838072945,4.845490433817796,4.845014906397493,4.845046246140441,4.844937375229769
2025-07-01,4.844421661564471,4.845929067196058,4.8458763292831115,4.845491016321814,4.845634244388098,4.845764427642274,4.845599939948833,4.845501321981102
2025-08-01,4.8500188205605985,4.848845866621786,4.8485784486094525,4.850150662853085,4.849248076832436,4.848789884472468,4.849122687319578,4.849157984297942
2025-09-01,4.851684264523657,4.851709959298416,4.851449268979616,4.850585237453142,4.851178140834531,4.85135122030054,4.851730354532744,4.851665548766125
2025-10-01,4.852453338768249,4.85325918221877,4.853180102687374,4.853561814190978,4.853627594700222,4.853367433419005,4.853089409397048,4.853051383617282
2025-11-01,4.855421796645417,4.855270658981953,4.855501959675675,4.856842537236845,4.855593212124901,4.8549150892559,4.855342009883434,4.855456735259108
2025-12-01,4.861740403466084,4.859875886775835,4.859628792175578,4.860528966777763,4.860539832605055,4.860420026680832,4.860312605676088,4.86015246338776
2026-01-01,4.85818836188225,4.856327565585661,4.8555215924515265,4.856609439294938,4.856630548635903,4.856502237721766,4.856763774963192,4.856880902256665
